restaurant_id,Title,Reviews,Rating,Price,Revenue,Cuisine,Cuisine_countries,Cuisine_countries_0,Cuisine_countries_1,Cuisine_countries_2,Cuisine_countries_3,Cuisine_auxes,lat,lng,restaurants_count,Population,Pricexm2
2081,Sushi Shop,279,3,25,279,"Japanese, Sushi, Asian",1E+073,1E+019,10000000000,0,0,10,45.4742,9.19467,114,18492,6250
2082,La Taverna,34,3.5,,34,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.50211,9.12441,4,7178,3900
2083,Lanchonete To Atoa,5,4,,5,"Brazilian, South American",1E+069,1000000000000000,0,1000000000,0,0,45.49038,9.21816,70,44572,2800
2085,Panino Giusto Palestro,60,3.5,18,60,"Italian, Mediterranean",1.000000001E+040,0,100000000100,0,0,0,45.47091,9.20119,55,15364,5050
2086,INDOVINO,16,4,,16,"Italian, Bar, Pub",1E+040,0,100000000000,0,0,1E+021,45.45725,9.20784,89,31720,4100
2087,Cantun Bakery & Bistrot,10,3.5,,10,"Italian, Bar, Pizza, Cafe, Dining bars",1E+040,0,100000000000,0,0,1.00010001000001E+021,45.47826,9.16034,32,17883,4300
2088,Ata Kebap e Pizza,8,4,,8,"Turkish, Pizza",100000,0,0,10,0,10000000,45.45588,9.19636,55,15364,5050
2089,Flower Poke - Bocconi,2,5,18,2,"Japanese, Fusion, Hawaiian, Japanese sweets parlour, Japanese Fusion",1.001000011E+047,0,1.001000011E+018,0,0,100000000,45.45103,9.19484,44,13686,3300
2091,B Art Cafe,17,4,,17,Italian,1E+040,0,100000000000,0,0,0,45.51546,9.21115,30,8583,1950
2092,Osteria Delle Erbe,32,3.5,,32,Italian,1E+040,0,100000000000,0,0,0,45.51462,9.21158,30,8583,1950
2093,Ye's Food Viale Campania,30,3.5,,30,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.4662,9.22419,22,19658,3300
2094,Il Giardino di Gio,2,5,12,2,"Italian, Mediterranean",1.000000001E+040,0,100000000100,0,0,0,45.47664,9.18151,114,18492,6250
2095,PIZZA AL TAGLIO DA TOTO,34,3.5,5,34,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.4501,9.16738,74,17030,4000
2096,Bar Sforza,4,4.5,,4,"Italian, Bar, Cafe, Pub",1E+040,0,100000000000,0,0,1.0001E+021,45.46115,9.19664,204,16765,4950
2098,Laurel Ristocafè,7,4,,7,Italian,1E+040,0,100000000000,0,0,0,45.51462,9.21158,30,8583,1950
2099,La Taberna,85,3,,85,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.44304,9.13902,5,14563,2750
2100,Piacere Sushi,38,3.5,,38,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.49171,9.2053,90,18831,3200
2101,Maki 567,44,3.5,,44,"Italian, Bar, Cafe, European",1.00000000001E+051,0,1.00000000001E+022,0,0,1.0001E+021,45.5001,9.18349,19,23546,2000
2102,Capri 1960,28,4,9,28,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.44467,9.15491,23,13793,3900
2103,Pokè Kal - Citylife,7,4.5,14.5,7,Hawaiian,1E+044,0,1000000000000000,0,0,0,45.47895,9.14826,52,21394,3500
2104,Il Posto Giusto,16,3.5,9.5,16,"Italian, Bar, Cafe, Pub",1E+040,0,100000000000,0,0,1.0001E+021,45.49545,9.19017,88,22859,3200
2105,Spinny restaurant,76,4,35.5,76,"Italian, International, Seafood, Mediterranean",1.01000000001E+042,0,10100000000100,0,0,100000,45.49555,9.17217,4,3807,2000
2106,Why Not Cafe,12,4.5,7.5,12,Italian,1E+040,0,100000000000,0,0,0,45.48879,9.20323,90,18831,3200
2107,Pizzeria D'Asporto Da Mina,28,3.5,,28,Pizza,0,0,0,0,0,10000000,45.45456,9.20421,60,16739,3100
2108,+39zerodue Restaurant Bistrot,223,3,33,223,"Italian, Bar, Dining bars, Beer restaurants",1E+040,0,100000000000,0,0,1.01000001E+021,45.46724,9.15495,52,21394,3500
2110,Bistrot58,7,4,12,7,Italian,1E+040,0,100000000000,0,0,0,45.48555,9.16135,91,30985,3850
2111,Top Pan,102,3,,102,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.45946,9.16606,51,17962,6050
2112,Trattoria Italiana,61,3,,61,"Italian, Pizza, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10100000,45.48597,9.22907,61,36376,1900
2113,Ama Sushi Fusion Restaurant,53,3.5,15,53,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.50534,9.22274,26,29523,1950
2114,Re Artù Cafè,77,3.5,10,77,"Bar, Pub, Brew Pub",0,0,0,0,0,1.001E+021,45.4453,9.21309,37,36129,1900
2115,California Bakery (Garibaldi),525,3,,525,"American, Cafe",1E+077,1E+023,0,0,0,1E+017,45.47674,9.18409,114,18492,6250
2116,Svinazzando,74,3.5,24,74,"Italian, Contemporary, Wine Bar",1E+040,0,100000000000,0,0,1E+016,45.4777,9.15618,12,2322,1500
2118,Pizzeria Babbo Natale,52,3.5,,52,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.48899,9.21302,70,44572,2800
2119,Caffe Del Borgo,18,3.5,,18,Italian,1E+040,0,100000000000,0,0,0,45.46897,9.21135,193,62347,4750
2120,Musa Caffe,21,3.5,,21,"Italian, American",1E+077,1E+023,100000000000,0,0,0,45.46655,9.17676,204,16765,4950
2121,U-Square,48,3.5,,48,Italian,1E+040,0,100000000000,0,0,0,45.49169,9.23552,18,19596,1650
2122,Moto Pizza a Domicilio,16,3.5,,16,Pizza,0,0,0,0,0,10000000,45.45637,9.14223,43,44222,2150
2123,Xing Sheng,19,3.5,,19,"Chinese, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,0,45.45625,9.18549,81,20008,4000
2124,Hua Nan,17,3.5,,17,"Chinese, Peruvian, Asian, South American",1.00000000000001E+073,1.00000000000001E+019,0,1.000000001E+018,0,0,45.46687,9.14576,43,44222,2150
2125,Hinodesushi,125,3.5,,125,"Chinese, Japanese, Seafood, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.51819,9.20836,30,8583,1950
2126,I Territori di Bottiglie Aperte,7,5,18,7,"Italian, Deli, Wine Bar",1E+040,0,100000000000,0,0,1000000000000001,45.45105,9.20349,60,16739,3100
2127,Light Kitchen,26,3.5,,26,"Fast Food, Italian, Healthy",1E+040,0,100000000000,0,0,1001000000000,45.48886,9.19339,88,22859,3200
2128,Ristorante Pizzeria Grill Calafuria,355,3,,355,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.49594,9.19238,88,22859,3200
2129,Croque Monsieur,26,3.5,6.5,26,"Italian, Street Food, French, Bar, Cafe, Pub",1.000000001E+049,0,1.000000001E+020,0,0,1.0001E+021,45.49083,9.18388,88,22859,3200
2130,Ateneo Bar,18,3.5,,18,"Italian, Cafe, Bar, Pub",1E+040,0,100000000000,0,0,1.0001E+021,45.46061,9.19395,204,16765,4950
2131,Mr. Poli,22,3.5,,22,"Pizza, Mediterranean, Turkish, Middle Eastern",1.01E+031,0,101,1E+025,0,10000000,45.4755,9.22336,193,62347,4750
2132,Bar Scarioni,10,3.5,15.5,10,Italian,1E+040,0,100000000000,0,0,0,45.46945,9.24371,2,2424,1600
2133,Pizza D'ok,46,3.5,,46,Pizza,0,0,0,0,0,10000000,45.51043,9.21874,26,29523,1950
2134,Raj Ristorante Indiano,161,3,,161,Indian,1E+043,0,100000000000000,0,0,0,45.44711,9.1537,23,13793,3900
2135,Mamma Lievito,16,3.5,7,16,"Pizza, Italian, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10000000,45.47916,9.182,114,18492,6250
2136,Contigo Perù Restaurant Milano,16,3.5,24,16,"Peruvian, Pizza, South American, Ecuadorean",1E+055,10,0,1.000000001E+018,0,10000000,45.43723,9.21701,37,36129,1900
2137,Tradizione - Storica Rosticceria dal 1988,48,4.5,,48,Italian,1E+040,0,100000000000,0,0,0,45.47645,9.2056,193,62347,4750
2138,Fu Restaurant,47,3.5,,47,"Japanese, Sushi, Asian, Chinese",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.45432,9.17352,74,17030,4000
2139,La Pergola,88,3,,88,"Italian, Chinese",1E+059,100000,100000000000,0,0,0,45.50489,9.10511,11,32544,1850
2140,La Scrofa Semilanuta,22,3.5,,22,Italian,1E+040,0,100000000000,0,0,0,45.46568,9.18204,204,16765,4950
2141,O'vesuvio,236,3,,236,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.50643,9.16004,19,13955,2000
2142,Opa Opa,66,3,,66,"Greek, Fast Food, Mediterranean",1.00000000000001E+045,0,1.00000000000001E+016,0,0,1000000000000,45.48919,9.1872,88,22859,3200
2143,Sultan Pizza Kebap,12,3.5,,12,"Pizza, Turkish",100000,0,0,10,0,10000000,45.44433,9.26249,2,5213,1750
2144,Jiang Ristorante Sushi,11,3.5,,11,"Chinese, Sushi",1E+059,100000,0,0,0,10,45.45723,9.21276,89,31720,4100
2145,Braceria Gratosoglio del Pascolo Verde,12,3.5,,12,Italian,1E+040,0,100000000000,0,0,0,45.41221,9.17411,3,18598,1350
2146,Pizzikotto,60,3,24,60,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.45451,9.13412,43,44222,2150
2147,Ristorante Pizzeria AL PORTICO,113,3,,113,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.51591,9.24581,3,17685,1650
2148,Caffè L'Angolo,2,5,10,2,Italian,1E+040,0,100000000000,0,0,0,45.48579,9.16307,91,30985,3850
2149,La Bottega Della Piada,2,4.5,,2,"Bar, Pub, Romagna",1E+020,0,0,1E+016,0,1E+021,45.49967,9.22391,24,37408,2200
2150,Pizzeria La Regina Rossa,29,3.5,18,29,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.46326,9.18378,204,16765,4950
2151,Ri Zhong,77,3,,77,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.47491,9.21129,193,62347,4750
2152,Da Mickey,17,3.5,,17,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.47218,9.2289,61,36376,1900
2153,Grannus Ecopizza,108,3,10.5,108,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.45772,9.19297,204,16765,4950
2155,Crocetta Panini d'Autore 1982 - Porta Romana,348,3,,348,"Italian, Bar, Cafe",1E+040,0,100000000000,0,0,1.0001E+021,45.45646,9.1954,55,15364,5050
2157,Duomi,32,3.5,,32,"Chinese, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,0,45.45298,9.17189,74,17030,4000
2158,Pizza Ok,35,3,14,35,Pizza,0,0,0,0,0,10000000,45.45889,9.21105,89,31720,4100
2159,NIMA Sushi & Uramakeria (Milano Centrale),250,3,65.5,250,"Japanese, Sushi, Fusion, Asian",1E+073,1E+019,1.00000001E+018,0,0,10,45.48201,9.20091,90,18831,3200
2160,La Tarantella,20,3.5,,20,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.44383,9.21508,37,36129,1900
2161,Taverna Greca Stelios,111,3,,111,"Mediterranean, Greek",1.00000000000001E+045,0,1.00000000000001E+016,0,0,0,45.46028,9.21017,89,31720,4100
2162,Flash Bar,9,4,10,9,Italian,1E+040,0,100000000000,0,0,0,45.48262,9.16681,91,30985,3850
2163,Pizza+Cucina,20,3.5,,20,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.46614,9.19168,204,16765,4950
2164,Andrew's Bar,23,3.5,,23,Italian,1E+040,0,100000000000,0,0,0,45.46402,9.19641,204,16765,4950
2165,The Pure Salad,3,4,11.5,3,"Italian, Fast Food, Healthy",1E+040,0,100000000000,0,0,1001000000000,45.46593,9.17678,204,16765,4950
2166,San Giorgio Bakery & Coffee,4,4,,4,"Italian, Bar, Pizza, Cafe, Street Food",1E+040,0,100000000000,0,0,1.00010000000001E+021,45.45998,9.17552,51,17962,6050
2167,Nocelab,1,5,,1,"Bar, Cafe, Pub",0,0,0,0,0,1.0001E+021,45.45807,9.18811,204,16765,4950
2168,Rotonda Bistro,101,3,30,101,"Bar, Mediterranean, Italian, Pizza",1.000000001E+040,0,100000000100,0,0,1.00000000000001E+021,45.46032,9.20513,55,15364,5050
2169,Bar Vintage,40,4,,40,"Italian, Bar, Pub",1E+040,0,100000000000,0,0,1E+021,45.48912,9.19143,88,22859,3200
2170,Micrô,5,3.5,9,5,"Italian, Bar, Pub",1E+040,0,100000000000,0,0,1E+021,45.43101,9.17263,15,29683,1700
2171,BaoBab Café,27,3,,27,Italian,1E+040,0,100000000000,0,0,0,45.44391,9.19623,11,7786,1850
2172,Mychef Self Service,27,3.5,,27,"Italian, European",1.00000000001E+051,0,1.00000000001E+022,0,0,0,45.45636,9.18745,204,16765,4950
2173,Locanda Cafè Di Cacace Claudia,1,5,50.5,1,Italian,1E+040,0,100000000000,0,0,0,45.51601,9.16911,19,25305,2000
2174,International Restaurant Srl,22,3,,22,"Chinese, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,0,45.48158,9.17765,91,30985,3850
2175,Sequoia Milano,30,3.5,,30,"American, Pizza, Mediterranean",1E+077,1E+023,100,0,0,10000000,45.4782,9.20021,90,18831,3200
2177,ZOOCOMUNALE,18,3.5,,18,"Bar, Cafe, Pub, Italian, Healthy",1E+040,0,100000000000,0,0,1.000100000001E+021,45.4753,9.20763,193,62347,4750
2178,Pizzeria la Grotta,35,3,,35,"Italian, Pizza, Seafood",1E+040,0,100000000000,0,0,10100000,45.50301,9.17975,19,23546,2000
2179,Ristorante Kyto 2,463,3,,463,"Chinese, Japanese, Seafood, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.45303,9.1742,74,17030,4000
2180,Panetteria Mercato,1,5,,1,Deli,0,0,0,0,0,1000000000000000,45.47134,9.18433,114,18492,6250
2181,Bollani Milano 1930,53,3,7.5,53,Italian,1E+040,0,100000000000,0,0,0,45.43994,9.19969,11,7786,1850
2182,Jia Yan,10,3,12.5,10,"Pizza, Italian, Seafood, Bar, Grill, Pub",1E+040,0,100000000000,0,0,1.00000000001001E+021,45.48547,9.23528,61,36376,1900
2183,Cookies 'n' Cream,1,5,13,1,American,1E+077,1E+023,0,0,0,0,45.47875,9.1747,91,30985,3850
2184,Fratelli La Bufala,381,3,,381,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.46471,9.15899,34,27088,4550
2185,Disco Touch International Restaurant & Pizzeria Gourmet,1,5,,1,"Italian, Pizza, European, South American",1.00000000001E+051,0,1.00000000001E+022,1000000000,0,10000000,45.48912,9.18286,88,22859,3200
2186,Midge Bakery & coffee,6,3.5,6,6,"American, Cafe",1E+077,1E+023,0,0,0,1E+017,45.49187,9.18892,88,22859,3200
2187,Deja-Vu Cafe,20,3.5,,20,"Italian, Bar, Pub",1E+040,0,100000000000,0,0,1E+021,45.46196,9.15469,34,27088,4550
2189,Dolce E Salato,36,3,,36,Italian,1E+040,0,100000000000,0,0,0,45.44845,9.11838,11,14318,1750
2190,Torakiki Cafe,17,4,7.5,17,"Italian, Cafe",1E+040,0,100000000000,0,0,1E+017,45.44623,9.16382,74,17030,4000
2191,La Perla del Pacifico,3,3.5,,3,South American,10000000000000,0,0,1000000000,0,0,45.51555,9.17065,19,25305,2000
2192,Il Torchio,2,4,8,2,"Italian, Pub, Wine Bar, Street Food",1E+040,0,100000000000,0,0,1000101,45.47162,9.22984,61,36376,1900
2193,AL NOOR 1 ROSTICCERIA INDIANA,65,3.5,,65,Indian,1E+043,0,100000000000000,0,0,0,45.449,9.19743,60,16739,3100
2194,Old Wild West,351,3,18,351,"Steakhouse, Mexican, American, Barbecue",1E+077,1E+023,10,0,0,1E+020,45.45762,9.18166,204,16765,4950
2195,B11,1,5,11,1,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.48137,9.18554,57,5863,4150
2196,Acquamarina,58,3,,58,"Italian, Pizza, Seafood",1E+040,0,100000000000,0,0,10100000,45.45398,9.16389,56,15228,4550
2197,Trattoria Di Betti,29,3,,29,"Italian, Pizza, Seafood",1E+040,0,100000000000,0,0,10100000,45.49286,9.11122,11,32544,1850
2198,Yuanzi Di Wuyue,5,3.5,33,5,"Chinese, Central Asian",1.001E+062,100100000,0,0,0,0,45.49526,9.19387,88,22859,3200
2199,Ristorante Al 27 Pizzeria,34,3,,34,"Italian, Seafood, Pizza",1E+040,0,100000000000,0,0,10100000,45.51057,9.13733,6,30729,1600
2200,Over Time,20,3.5,,20,"Italian, Cafe, Bar, Pub",1E+040,0,100000000000,0,0,1.0001E+021,45.52286,9.20857,19,36181,1350
2201,DesinoLento Bistrò & Pizzeria,51,3.5,25,51,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.47093,9.15979,32,17883,4300
2202,McDonald’s,133,3,,133,"American, Fast Food",1E+077,1E+023,0,0,0,1000000000000,45.46421,9.18854,204,16765,4950
2204,Bar Cinque Vie,17,3,,17,Italian,1E+040,0,100000000000,0,0,0,45.46349,9.18396,204,16765,4950
2205,McDonald's,23,3,,23,American,1E+077,1E+023,0,0,0,0,45.46257,9.21022,89,31720,4100
2206,Malia's Wine Bar & Food,1,5,9.5,1,Italian,1E+040,0,100000000000,0,0,0,45.44396,9.21648,37,36129,1900
2208,KFC,122,3,,122,"American, Fast Food",1E+077,1E+023,0,0,0,1000000000000,45.51615,9.20907,30,8583,1950
2209,Cizru,109,3,,109,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.47875,9.16287,32,17883,4300
2210,La Brusada,78,3,,78,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.48423,9.22559,61,36376,1900
2211,Il Sapore Giusto,25,3,,25,Pizza,0,0,0,0,0,10000000,45.48295,9.22339,193,62347,4750
2212,Malt - Brasserie & Whisky House,19,3.5,,19,Fast Food,0,0,0,0,0,1000000000000,45.48694,9.16742,91,30985,3850
2214,San giorgio,18,3,,18,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.49752,9.11367,11,32544,1850
2215,Good Morning Caffe Milano,37,3,,37,Cafe,0,0,0,0,0,1E+017,45.45576,9.18754,44,13686,3300
2216,Samsara,1,4,24,1,"Italian, Cafe, Mediterranean",1.000000001E+040,0,100000000100,0,0,1E+017,45.50842,9.22417,26,29523,1950
2217,Watt Cafè,4,3.5,,4,"European, Central European, Northern-Italian, Central-Italian, Southern-Italian",1.1000000001E+061,11000000,1E+022,1.0000000000001E+021,0,0,45.44379,9.15169,23,13793,3900
2218,Miro' Bistrot Cafe,149,3,,149,"Italian, Bar, Cafe, Mediterranean",1.000000001E+040,0,100000000100,0,0,1.0001E+021,45.47835,9.20919,193,62347,4750
2219,Lima Sushi Bar,19,3.5,24,19,"Japanese, Sushi, Asian, Bar, Cafe",1E+073,1E+019,10000000000,0,0,1.0001E+021,45.48026,9.21265,193,62347,4750
2220,La Bottega Della Pizza,22,3,15,22,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.46722,9.14567,21,26586,2350
2221,Tong Fu,3,3.5,13,3,"Chinese, Asian, Street Food, Taiwanese, Soups",1.00000000000001E+073,1.00000000000001E+019,0,1000,0,10100,45.48231,9.17862,91,30985,3850
2222,Pizzeria Gioia 53,95,3,,95,"Italian, Pizza, European",1.00000000001E+051,0,1.00000000001E+022,0,0,10000000,45.48776,9.19861,88,22859,3200
2223,La Scaletta,21,3,,21,"Italian, Pizza, Seafood",1E+040,0,100000000000,0,0,10100000,45.49861,9.19666,12,25985,2050
2224,Old Wild West,340,3,,340,"Mexican, Steakhouse, American, Fast Food, Barbecue, Central American, South American",1.00000000000001E+077,1.00000000000001E+023,10,1000000000,0,1.00000001E+020,45.4761,9.17052,32,17883,4300
2225,Tizzy's N.Y. Bar & Grill,763,3,,763,"American, Bar, Fast Food, Barbecue",1E+077,1E+023,0,0,0,1.100000001E+021,45.45129,9.17178,74,17030,4000
2226,La Marina,34,3,,34,"Italian, Pizza, Mediterranean, Egyptian",1.00000000000001E+054,1,1.00000000000001E+025,0,0,10000000,45.44515,9.14453,5,14563,2750
2227,Trattoria Speranza,24,4,,24,Italian,1E+040,0,100000000000,0,0,0,45.50337,9.16324,19,13955,2000
2228,Charlie brown 14,17,3.5,,17,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.50275,9.1635,19,13955,2000
2229,Radicetonda,125,3,,125,Italian,1E+040,0,100000000000,0,0,0,45.44948,9.20656,60,16739,3100
2230,Sushi Kiki,86,3,,86,"Japanese, Sushi, Asian, Chinese, Seafood",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.48278,9.19806,90,18831,3200
2232,Caffe Mozart,4,3.5,,4,"Italian, Fast Food, European, Dining bars",1.00000000001E+051,0,1.00000000001E+022,0,0,11000000000000,45.46868,9.19029,114,18492,6250
2233,Gatsby Milano,3,3.5,53.5,3,"Italian, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,100000,45.48214,9.20008,90,18831,3200
2234,Igiban Milano,20,3.5,39.5,20,"Chinese, Japanese, Seafood, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.47561,9.20462,193,62347,4750
2236,Bar S. Valeria,34,3.5,,34,"Italian, Cafe",1E+040,0,100000000000,0,0,1E+017,45.46397,9.1785,204,16765,4950
2238,Al Portello,23,3,,23,"Italian, Chinese, Pizza, Seafood",1E+059,100000,100000000000,0,0,10100000,45.48886,9.14913,33,41405,1850
2239,buongusto sas,19,3,,19,"Pizza, Italian, Chinese",1E+059,100000,100000000000,0,0,10000000,45.49032,9.21483,70,44572,2800
2240,McDonald's,27,3,,27,Fast Food,0,0,0,0,0,1000000000000,45.4716,9.12088,8,24871,1700
2241,L' Appetitosa Rostizzeria,9,4.5,15,9,"Italian, Pizza, Mediterranean, Northern-Italian, Central-Italian, Southern-Italian",1E+060,1000000,100000000100,1.0000000000001E+021,0,10000000,45.47623,9.08691,2,4736,1250
2242,Brera Milano,51,3,,51,"Pizza, Italian, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.47838,9.18796,114,18492,6250
2243,Al Magna Magna,36,3,,36,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.47325,9.22445,61,36376,1900
2246,L'Antica Pizzeria da Michele,,3,14.5,169.613636363636,"Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.48061,9.19854,90,18831,3200
2247,bar Tabacchi tavola fredda Maramao,23,3,,23,"Italian, Cafe",1E+040,0,100000000000,0,0,1E+017,45.46008,9.20289,55,15364,5050
2248,Crocetta Panini d' Autore 1982 Via Giotto,78,3,,78,"Italian, Bar, Pub",1E+040,0,100000000000,0,0,1E+021,45.46949,9.15621,32,17883,4300
2249,Panificio Pattini,168,3,,168,Italian,1E+040,0,100000000000,0,0,0,45.47363,9.18716,114,18492,6250
2250,Il Tulipano Giallo,16,3,,16,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.5021,9.16542,19,13955,2000
2251,Ortica 27,115,3,30,115,"Italian, Pizza, Mediterranean, Seafood",1.000000001E+040,0,100000000100,0,0,10100000,45.4712,9.2452,14,11819,1600
2252,Fan Sushi Bar,16,3,,16,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.50039,9.23539,24,37408,2200
2253,iH Gusto Milano Lorenteggio,7,3,59.5,7,"Italian, Bar, Mediterranean, Barbecue, Contemporary, Pub",1.000000001E+040,0,100000000100,0,0,1.10001E+021,45.44438,9.11709,11,14318,1750
2254,Power Pizza,21,3,,21,"Pizza, Turkish, Middle Eastern",1E+029,0,1,1E+025,0,10000000,45.46769,9.12922,43,44222,2150
2255,Hongxin,48,3,16,48,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.48517,9.23106,61,36376,1900
2256,Nea Pizza,3,5,8.5,3,"Neapolitan, Pizza",1E+027,0,0,1E+023,0,10000000,45.45038,9.15513,36,31176,2000
2257,Domino's Pizza,30,3.5,8.5,30,"Pizza, Italian, American, International",1E+077,1E+023,10100000000000,0,0,10000000,45.49786,9.208,17,16032,2150
2258,Moscova quindici milano,38,4,12.5,38,"Bar, Italian, Wine Bar",1E+040,0,100000000000,0,0,1E+021,45.47644,9.19084,114,18492,6250
2260,Pronto Pizza,15,3.5,,15,Pizza,0,0,0,0,0,10000000,45.51599,9.17354,19,25305,2000
2261,Bar Bianco,32,3,,32,Italian,1E+040,0,100000000000,0,0,0,45.47198,9.20195,55,15364,5050
2262,Spontini,288,3,,288,Italian,1E+040,0,100000000000,0,0,0,45.48381,9.20381,90,18831,3200
2263,Trattoria Pizzeria Oscar,17,3,,17,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.42846,9.20235,7,15111,1750
2265,L'Altro Gusto,1,3,12,1,Italian,1E+040,0,100000000000,0,0,0,45.45868,9.21048,89,31720,4100
2268,Laodifang,1,3,,1,Chinese,1E+059,100000,0,0,0,0,45.49084,9.22493,70,44572,2800
2269,Kazan Japanese Restaurant,636,3,,636,Japanese,1E+039,0,10000000000,0,0,0,45.4771,9.20622,193,62347,4750
2270,Nico Quick Bite,288,3,,288,"Italian, European",1.00000000001E+051,0,1.00000000001E+022,0,0,0,45.48347,9.20293,90,18831,3200
2271,Tokyo Nomi,125,3,,125,"Chinese, Japanese, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,10,45.47351,9.11754,5,9854,1250
2272,Milanese Cafe,55,3,,55,Italian,1E+040,0,100000000000,0,0,0,45.47294,9.19489,114,18492,6250
